Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country
2023-02-15 00:00:00-05:00,123.7212932,126.296755,123.7212932,126.276947,5687900,nike,NKE,apparel,usa
2023-02-15 00:00:00-05:00,167.4312194,173.6159609,167.372132,173.3500671,2954400,target,TGT,retail,usa
2023-02-15 00:00:00-05:00,94.48999786,97.12000275,94.15000153,96.94000244,50169000,google,GOOGL,technology,usa
2023-02-15 00:00:00-05:00,125.3700027,128.6799927,124.8899994,128.2700043,1720300,spotify,SPOT,music,usa
2023-02-15 00:00:00-05:00,77.66999817,80.80000305,76.98500061,80.76999664,2336200,zoom video communications,ZM,technology,usa
2023-02-15 00:00:00-05:00,107.0899963,109.2699966,106.6999969,109.2399979,8156000,the walt disney company,DIS,entertainment,usa
2023-02-15 00:00:00-05:00,42.06999969,45.34000015,41.90000153,45.08000183,50423700,roblox,RBLX,gaming,usa
2023-02-15 00:00:00-05:00,9.960000038,10.14999962,9.890000343,9.970000267,609800,nintendo,NTDOY,gaming,japan
2023-02-15 00:00:00-05:00,38.58894468,39.17770817,38.52907287,38.93821335,4151600,delta air lines,DAL,aviation,usa
2023-02-15 00:00:00-05:00,267.1690843,269.5687506,265.0382489,268.1647949,28922400,microsoft,MSFT,technology,usa
2023-02-15 00:00:00-05:00,34.57960039,35.26823805,34.4812209,35.14035034,5124600,southwest airlines,LUV,aviation,usa
2023-02-15 00:00:00-05:00,15.08167545,15.50498649,14.77649846,15.31794262,4020600,american eagle outfitters,AEO,apparel,usa
2023-02-15 00:00:00-05:00,211.7599945,214.6600037,206.1100006,214.2400055,181006400,tesla,TSLA,automotive,usa
2023-02-15 00:00:00-05:00,106.3999925,107.8846436,106.1624504,107.8846436,4059100,starbucks,SBUX,food & beverage,usa
2023-02-15 00:00:00-05:00,225.4098221,228.4687316,220.9813895,227.5590515,42057500,nvidia,NVDA,technology,usa
2023-02-15 00:00:00-05:00,168.8500061,171.6100006,168.2400055,171.1000061,4997000,salesforce / slack,CRM,technology,usa
2023-02-15 00:00:00-05:00,25.09000015,25.26000023,25.05999947,25.21999931,747200,honda,HMC,automotive,japan
2023-02-15 00:00:00-05:00,71.95247978,72.07096401,71.37978088,71.78461456,4399200,colgate palmolive,CL,consumer goods,usa
2023-02-15 00:00:00-05:00,235.5511959,235.6005186,233.0260264,234.2392883,932100,hershey company,HSY,food & beverage,usa
2023-02-15 00:00:00-05:00,5.576672195,5.624336243,5.54807413,5.624336243,418600,porsche,POAHY,automotive,germany
2023-02-15 00:00:00-05:00,1650,1664.23999,1636.900024,1656.540039,244200,chipotle,CMG,food,usa
2023-02-15 00:00:00-05:00,97.66761017,97.66761017,97.66761017,97.66761017,13700,bmw group,BAMXF,automotive,germany
2023-02-15 00:00:00-05:00,24.63999939,25.39999962,24.55999947,25.37999916,13317000,pinterest,PINS,social media,usa
2023-02-15 00:00:00-05:00,58.06000137,58.72000122,58.02000046,58.70000076,328100,logitech,LOGI,technology,switzerland
2023-02-15 00:00:00-05:00,51,53.70000076,50.20999908,53.38999939,36098100,shopify,SHOP,e-commerce,canada
2023-02-15 00:00:00-05:00,121.75,125.8700027,121.5699997,125.6699982,1851300,crocs,CROX,footwear,usa
2023-02-15 00:00:00-05:00,85.09999847,85.88999939,83.31999969,85.18000031,46430200,amd,AMD,technology,usa
2023-02-15 00:00:00-05:00,58.99473896,59.02428437,58.33486265,58.68942261,13171400,the coca-cola company,KO,food & beverage,usa
2023-02-15 00:00:00-05:00,74.36405716,75.29012299,74.3341853,75.29012299,48500,adidas,ADDYY,apparel,germany
2023-02-15 00:00:00-05:00,177.6504332,179.4575263,177.2334153,179.3880157,1501200,american express,AXP,finance,usa
2023-02-15 00:00:00-05:00,64.87537384,64.87537384,64.87537384,64.87537384,100,puma,PMMAF,apparel,germany
2023-02-15 00:00:00-05:00,226.7208233,228.1951821,225.9338471,228.0457458,4407300,visa,V,finance,usa
2023-02-15 00:00:00-05:00,375.6000061,381.6700134,374.8399963,375.9400024,2088200,adobe,ADBE,technology,usa
2023-02-15 00:00:00-05:00,78.69999695,82.69999695,78.52999878,82.69000244,10064300,block,SQ,financial services,usa
2023-02-15 00:00:00-05:00,49.93763153,50.21998596,49.6163309,50.21998596,1860600,unilever,UL,consumer goods,netherlands
2023-02-15 00:00:00-05:00,46.79103852,47.79581496,46.62357766,47.72686005,27071200,cisco,CSCO,technology,usa
2023-02-15 00:00:00-05:00,139.5489188,141.795733,139.2434331,141.7070465,6728300,jpmorgan chase & co,JPM,finance,usa
2023-02-15 00:00:00-05:00,173.5780208,175.5033598,173.5581829,175.4636688,89900,lvmh,LVMUY,luxury goods,france
2023-02-15 00:00:00-05:00,130,138.75,129.8500061,137.0099945,32481900,airbnb,ABNB,hospitality,usa
2023-02-15 00:00:00-05:00,179.4837236,179.8210208,177.7575315,179.1563416,2563000,marriott,MAR,hospitality,usa
2023-02-15 00:00:00-05:00,4.139999866,4.210000038,4.130000114,4.210000038,40200,ubisoft,UBSFY,gaming,france
2023-02-15 00:00:00-05:00,26.90999985,28.53000069,26.63500023,28.29000092,9506800,zoominfo,ZI,technology,usa
2023-02-15 00:00:00-05:00,140.4100037,140.9799957,140.0599976,140.9700012,387800,toyota,TM,automotive,japan
2023-02-15 00:00:00-05:00,150.7352183,152.4200258,150.4361374,152.2904205,1475000,hilton,HLT,hospitality,usa
2023-02-15 00:00:00-05:00,261.9353241,263.3223741,260.8335617,262.2206116,1862000,mcdonald's,MCD,food,usa
2023-02-15 00:00:00-05:00,309.3916769,314.9256172,309.3035291,314.1028748,2585500,the home depot,HD,retail,usa
2023-02-15 00:00:00-05:00,365.1781678,368.6875681,363.9119991,368.5280762,2203300,mastercard,MA,finance,usa
2023-02-15 00:00:00-05:00,158.4390474,158.4683959,155.8367106,155.914978,12621800,johnson & johnson,JNJ,healthcare,usa
2023-02-15 00:00:00-05:00,35.00999832,36.24000168,34.71500015,36.22999954,31443800,uber,UBER,technology,usa
2023-02-15 00:00:00-05:00,137.3789013,137.5862947,136.3518498,137.2307739,5530300,procter & gamble,PG,consumer goods,usa
2023-02-15 00:00:00-05:00,60.20999908,69.45999908,59.45999908,69.33999634,25552900,coinbase,COIN,cryptocurrency,usa
2023-02-15 00:00:00-05:00,209.043114,210.7638017,207.6685466,210.6747894,953100,fedex,FDX,logistics,usa
2023-02-15 00:00:00-05:00,108.8574753,109.9781356,108.426447,109.9494019,2527300,3m,MMM,manufacturing,usa
2023-02-15 00:00:00-05:00,21.1424539,21.56723431,20.90110168,21.49000168,5049500,nordstrom,JWN,retail,usa
2023-02-15 00:00:00-05:00,16.73999977,17.07999992,16.72999954,17.05999947,1150900,philips,PHG,technology,netherlands
2023-02-15 00:00:00-05:00,42.83072719,43.59103851,42.35309939,43.49356079,1277200,foot locker,FL,footwear,usa
2023-02-16 00:00:00-05:00,13.90499973,14.89000034,13.65999985,13.75,10738100,peloton,PTON,fitness,usa
2023-02-16 00:00:00-05:00,355,361.5,350.3099976,350.7099915,5215700,netflix,NFLX,entertainment,usa
2023-02-16 00:00:00-05:00,501.6140027,508.7058092,501.604063,502.1020813,1456000,costco,COST,retail,usa
2023-02-16 00:00:00-05:00,99.20999908,100.6299973,98.09999847,98.15000153,56339200,amazon,AMZN,e-commerce,usa
2023-02-16 00:00:00-05:00,153.0912134,155.9035276,152.9316614,153.2906799,68167900,apple,AAPL,technology,usa
2023-02-16 00:00:00-05:00,124.2462936,126.0094942,122.938751,123.2061996,4722200,nike,NKE,apparel,usa
2023-02-16 00:00:00-05:00,171.5576779,174.6008042,171.1342075,171.8925171,2318700,target,TGT,retail,usa
2023-02-16 00:00:00-05:00,95.37000275,97.68000031,94.73999786,95.51000214,42462600,google,GOOGL,technology,usa
2023-02-16 00:00:00-05:00,125.7399979,128.9799957,125.4700012,125.5699997,1639600,spotify,SPOT,music,usa
2023-02-16 00:00:00-05:00,78.58999634,80.43000031,77.55999756,77.91000366,3205400,zoom video communications,ZM,technology,usa
2023-02-16 00:00:00-05:00,107.5500031,108.0199966,105.6999969,105.8300018,9479900,the walt disney company,DIS,entertainment,usa
2023-02-16 00:00:00-05:00,44.29000092,46.04999924,43.38000107,43.58000183,22342500,roblox,RBLX,gaming,usa
2023-02-16 00:00:00-05:00,10.13000011,10.19999981,10.06000042,10.15999985,603100,nintendo,NTDOY,gaming,japan
2023-02-16 00:00:00-05:00,38.53905177,38.70869743,38.13989245,38.19976425,6273300,delta air lines,DAL,aviation,usa
2023-02-16 00:00:00-05:00,262.8874865,265.5958204,260.7765851,261.0255127,29603600,microsoft,MSFT,technology,usa
2023-02-16 00:00:00-05:00,34.82554448,34.91408415,34.31398238,34.83538055,5566900,southwest airlines,LUV,aviation,usa
2023-02-16 00:00:00-05:00,15.07183172,15.49514183,14.82572082,14.99307537,5705100,american eagle outfitters,AEO,apparel,usa
2023-02-16 00:00:00-05:00,210.7799988,217.6499939,201.8399963,202.0399933,229586500,tesla,TSLA,automotive,usa
2023-02-16 00:00:00-05:00,106.6573329,107.9836175,106.3109158,106.4395828,4596800,starbucks,SBUX,food & beverage,usa
2023-02-16 00:00:00-05:00,221.2512889,225.419804,219.1920239,219.9417572,41202600,nvidia,NVDA,technology,usa
2023-02-16 00:00:00-05:00,168.9900055,170.3699951,167.9600067,168.1100006,7483500,salesforce / slack,CRM,technology,usa
2023-02-16 00:00:00-05:00,25.20999908,25.47999954,25.12999916,25.30999947,727900,honda,HMC,automotive,japan
2023-02-16 00:00:00-05:00,71.40939834,72.05121551,70.83669947,71.85372925,4701800,colgate palmolive,CL,consumer goods,usa
2023-02-16 00:00:00-05:00,233.0464465,234.2254026,231.05511,233.0365448,954400,hershey company,HSY,food & beverage,usa
2023-02-16 00:00:00-05:00,5.614803104,5.681532678,5.605270568,5.643401623,247500,porsche,POAHY,automotive,germany
2023-02-16 00:00:00-05:00,1642.459961,1653.680054,1620.380005,1621.23999,225600,chipotle,CMG,food,usa
2023-02-16 00:00:00-05:00,97.71369934,97.71369934,97.71369934,97.71369934,200,bmw group,BAMXF,automotive,germany
2023-02-16 00:00:00-05:00,25,25.35000038,24.80999947,24.84000015,9723800,pinterest,PINS,social media,usa
2023-02-16 00:00:00-05:00,58.04000092,58.83000183,57.95000076,58.11000061,315700,logitech,LOGI,technology,switzerland
2023-02-16 00:00:00-05:00,45.54000092,46.91999817,44.30500031,44.90999985,66831900,shopify,SHOP,e-commerce,canada
2023-02-16 00:00:00-05:00,132.8500061,143.5,130.4600067,131.1999969,5664800,crocs,CROX,footwear,usa
2023-02-16 00:00:00-05:00,82.98000336,83.34999847,80.05000305,80.08000183,57755200,amd,AMD,technology,usa
2023-02-16 00:00:00-05:00,58.33485942,58.91594293,58.05909225,58.32501221,16538300,the coca-cola company,KO,food & beverage,usa
2023-02-16 00:00:00-05:00,76.22614555,77.6003045,76.13652236,76.74394226,510900,adidas,ADDYY,apparel,germany
2023-02-16 00:00:00-05:00,178.2064493,178.6036201,176.4192186,176.6773834,1899100,american express,AXP,finance,usa
2023-02-16 00:00:00-05:00,66.26969662,66.77047729,66.26969662,66.77047729,100,puma,PMMAF,apparel,germany
2023-02-16 00:00:00-05:00,225.2066335,227.4878811,224.808152,224.9675446,3865900,visa,V,finance,usa
2023-02-16 00:00:00-05:00,366.0400085,373.4899902,363.5499878,365.1600037,2917000,adobe,ADBE,technology,usa
2023-02-16 00:00:00-05:00,80.26999664,81.33000183,78.5,78.62999725,9541500,block,SQ,financial services,usa
2023-02-16 00:00:00-05:00,49.28529603,49.68448537,49.20740733,49.49949646,1937600,unilever,UL,consumer goods,netherlands
2023-02-16 00:00:00-05:00,49.24387974,50.96776025,49.05671316,50.22895432,48125300,cisco,CSCO,technology,usa
2023-02-16 00:00:00-05:00,140.8299911,141.3030007,139.6178826,139.7558594,8165300,jpmorgan chase & co,JPM,finance,usa
2023-02-16 00:00:00-05:00,173.4192434,175.3247294,173.2803022,173.9452362,167500,lvmh,LVMUY,luxury goods,france
2023-02-16 00:00:00-05:00,135.6499939,144.6300049,134.7299957,139.4199982,18705800,airbnb,ABNB,hospitality,usa
2023-02-16 00:00:00-05:00,175.9916589,178.233727,174.0472273,174.3944397,2277900,marriott,MAR,hospitality,usa
2023-02-16 00:00:00-05:00,4.170000076,4.309999943,4.139999866,4.309999943,74600,ubisoft,UBSFY,gaming,france
2023-02-16 00:00:00-05:00,27.46999931,27.61000061,26.37999916,26.39999962,3811400,zoominfo,ZI,technology,usa
2023-02-16 00:00:00-05:00,141.3999939,143.6600037,141.3200073,142.6999969,303200,toyota,TM,automotive,japan
2023-02-16 00:00:00-05:00,149.8280195,150.3763319,147.6846344,147.8242035,1497900,hilton,HLT,hospitality,usa
2023-02-16 00:00:00-05:00,260.7548341,263.351841,258.9939658,261.5024414,2785400,mcdonald's,MCD,food,usa
2023-02-16 00:00:00-05:00,308.5297531,317.0902199,308.4611838,314.641571,3169200,the home depot,HD,retail,usa
2023-02-16 00:00:00-05:00,363.8023137,371.9576996,363.8023137,366.4443359,2792700,mastercard,MA,finance,usa
2023-02-16 00:00:00-05:00,155.6215021,156.188915,154.4964242,154.809494,11177000,johnson & johnson,JNJ,healthcare,usa
2023-02-16 00:00:00-05:00,35.59999847,36.72999954,35.45199966,36.22000122,28202700,uber,UBER,technology,usa
2023-02-16 00:00:00-05:00,135.6802996,136.4802174,134.8507563,135.4334106,7595700,procter & gamble,PG,consumer goods,usa
2023-02-16 00:00:00-05:00,65.90000153,73.30000305,63.90999985,65.58999634,31704800,coinbase,COIN,cryptocurrency,usa
2023-02-16 00:00:00-05:00,207.193883,210.3979024,206.6796519,209.3200073,1278500,fedex,FDX,logistics,usa
2023-02-16 00:00:00-05:00,109.1826975,109.9979248,107.4940072,108.6974411,2695100,3m,MMM,manufacturing,usa
2023-02-16 00:00:00-05:00,21.1134921,21.8085858,20.92040959,21.21003151,3432800,nordstrom,JWN,retail,usa
2023-02-16 00:00:00-05:00,17,17.23999977,16.90999985,17.10000038,2916800,philips,PHG,technology,netherlands
2023-02-16 00:00:00-05:00,43.05492196,44.03942649,42.82098287,43.29861069,1440700,foot locker,FL,footwear,usa
2023-02-17 00:00:00-05:00,13.71000004,13.73999977,13.15999985,13.60000038,8741300,peloton,PTON,fitness,usa
2023-02-17 00:00:00-05:00,347.9100037,349,342.4400024,347.9599915,5294700,netflix,NFLX,entertainment,usa
2023-02-17 00:00:00-05:00,502.2713894,505.6977579,499.8510277,505.468689,1340400,costco,COST,retail,usa
2023-02-17 00:00:00-05:00,97.80000305,97.94000244,95.65000153,97.19999695,60029400,amazon,AMZN,e-commerce,usa
2023-02-17 00:00:00-05:00,151.9343987,152.5826195,150.4384907,152.1338501,59144100,apple,AAPL,technology,usa
2023-02-17 00:00:00-05:00,122.5425168,123.7113811,122.2750682,123.66185,5161500,nike,NKE,apparel,usa
2023-02-17 00:00:00-05:00,170.7205775,170.8879971,168.2978849,170.5925446,2678100,target,TGT,retail,usa
2023-02-17 00:00:00-05:00,94.84999847,95.55999756,93.20999908,94.34999847,34284100,google,GOOGL,technology,usa
2023-02-17 00:00:00-05:00,123.9300003,125.5699997,122.4899979,125.3300018,1438700,spotify,SPOT,music,usa
2023-02-17 00:00:00-05:00,76.91000366,77.09999847,74.30000305,76.11000061,3002100,zoom video communications,ZM,technology,usa
2023-02-17 00:00:00-05:00,105.0299988,105.8000031,103.8799973,105.2200012,9492200,the walt disney company,DIS,entertainment,usa
2023-02-17 00:00:00-05:00,42.70999908,42.70999908,40.60499954,40.88000107,22918100,roblox,RBLX,gaming,usa
2023-02-17 00:00:00-05:00,10.18000031,10.23999977,10.05000019,10.15999985,454400,nintendo,NTDOY,gaming,japan
2023-02-17 00:00:00-05:00,38.08999404,38.34945121,37.59104204,38.27959824,5961400,delta air lines,DAL,aviation,usa
2023-02-17 00:00:00-05:00,258.277376,258.9743552,254.9019026,256.953064,30000100,microsoft,MSFT,technology,usa
2023-02-17 00:00:00-05:00,34.75668188,34.90424549,34.4221991,34.78619385,4250800,southwest airlines,LUV,aviation,usa
2023-02-17 00:00:00-05:00,15.01276491,15.44591968,14.69774326,15.33763123,3537200,american eagle outfitters,AEO,apparel,usa
2023-02-17 00:00:00-05:00,199.9900055,208.4400024,197.5,208.3099976,213738500,tesla,TSLA,automotive,usa
2023-02-17 00:00:00-05:00,105.6477725,106.3604062,105.1429965,106.0040894,6876400,starbucks,SBUX,food & beverage,usa
2023-02-17 00:00:00-05:00,216.2330837,217.3226925,209.6754187,213.8039551,46588800,nvidia,NVDA,technology,usa
2023-02-17 00:00:00-05:00,165.0299988,167.1100006,162.7400055,165.1699982,8084500,salesforce / slack,CRM,technology,usa
2023-02-17 00:00:00-05:00,25.39999962,25.56999969,25.29999924,25.54000092,832400,honda,HMC,automotive,japan
2023-02-17 00:00:00-05:00,72.04134781,74.01616548,72.04134781,73.58170319,5019100,colgate palmolive,CL,consumer goods,usa
2023-02-17 00:00:00-05:00,233.6111724,238.4656818,232.7393362,238.45578,1404800,hershey company,HSY,food & beverage,usa
2023-02-17 00:00:00-05:00,5.624335949,5.662467003,5.586204894,5.662467003,147600,porsche,POAHY,automotive,germany
2023-02-17 00:00:00-05:00,1609.73999,1625.189941,1602.599976,1617.670044,228600,chipotle,CMG,food,usa
2023-02-17 00:00:00-05:00,97.71369934,97.71369934,97.71369934,97.71369934,0,bmw group,BAMXF,automotive,germany
2023-02-17 00:00:00-05:00,24.56999969,24.79000092,24.02000046,24.43000031,9744800,pinterest,PINS,social media,usa
2023-02-17 00:00:00-05:00,57.63000107,57.97000122,57.25,57.83000183,323800,logitech,LOGI,technology,switzerland
2023-02-17 00:00:00-05:00,44.13999939,45.02999878,42.91999817,43.61000061,26415300,shopify,SHOP,e-commerce,canada
2023-02-17 00:00:00-05:00,131.2899933,136.2200012,129.7400055,131.4700012,2440400,crocs,CROX,footwear,usa
2023-02-17 00:00:00-05:00,79.59999847,79.65000153,77.37000275,78.5,47826600,amd,AMD,technology,usa
2023-02-17 00:00:00-05:00,58.60077781,59.31974488,58.48259242,59.21140671,16814700,the coca-cola company,KO,food & beverage,usa
2023-02-17 00:00:00-05:00,76.00708197,76.86344428,75.77805166,76.72403717,38400,adidas,ADDYY,apparel,germany
2023-02-17 00:00:00-05:00,174.8008008,176.3497291,173.4206645,176.0419312,2355300,american express,AXP,finance,usa
2023-02-17 00:00:00-05:00,64.4236908,64.4236908,64.4236908,64.4236908,4600,puma,PMMAF,apparel,germany
2023-02-17 00:00:00-05:00,223.3238499,223.9116082,220.893181,222.7062225,4520200,visa,V,finance,usa
2023-02-17 00:00:00-05:00,359.3099976,359.6099854,352.1199951,356.8500061,2985700,adobe,ADBE,technology,usa
2023-02-17 00:00:00-05:00,76.97000122,77.02999878,74.16999817,75.01999664,11261600,block,SQ,financial services,usa
2023-02-17 00:00:00-05:00,49.38266275,50.01552192,49.37292434,49.8500061,1962900,unilever,UL,consumer goods,netherlands
2023-02-17 00:00:00-05:00,50.56387682,50.67223186,49.84476911,50.01223373,25321400,cisco,CSCO,technology,usa
2023-02-17 00:00:00-05:00,138.9280984,140.7511785,138.0313544,140.1697693,7948800,jpmorgan chase & co,JPM,finance,usa
2023-02-17 00:00:00-05:00,172.8932524,174.6697161,172.7741491,174.1338043,129500,lvmh,LVMUY,luxury goods,france
2023-02-17 00:00:00-05:00,137.4349976,138.3999939,130.7299957,131.6000061,11386700,airbnb,ABNB,hospitality,usa
2023-02-17 00:00:00-05:00,173.2436711,173.3031924,169.7516111,171.1504211,1890000,marriott,MAR,hospitality,usa
2023-02-17 00:00:00-05:00,4.309999943,4.340000153,4.289999962,4.329999924,51200,ubisoft,UBSFY,gaming,france
2023-02-17 00:00:00-05:00,26.18000031,26.18000031,25.25,25.70999908,3635100,zoominfo,ZI,technology,usa
2023-02-17 00:00:00-05:00,142.0800018,143.0500031,141.8200073,142.8500061,145800,toyota,TM,automotive,japan
2023-02-17 00:00:00-05:00,147.116382,147.1462885,144.7436931,145.890152,1337900,hilton,HLT,hospitality,usa
2023-02-17 00:00:00-05:00,261.9648251,265.6046039,261.0106148,265.5947571,3055600,mcdonald's,MCD,food,usa
2023-02-17 00:00:00-05:00,312.1341452,314.0147206,306.5218615,311.4191589,4985500,the home depot,HD,retail,usa
2023-02-17 00:00:00-05:00,362.9648495,365.5969225,358.7176545,360.0436707,2718900,mastercard,MA,finance,usa
2023-02-17 00:00:00-05:00,154.7208088,158.7509166,154.3266569,158.0414581,12401900,johnson & johnson,JNJ,healthcare,usa
2023-02-17 00:00:00-05:00,35.95999908,36.22999954,34.56999969,34.77000046,27946700,uber,UBER,technology,usa
2023-02-17 00:00:00-05:00,134.8902458,138.2973104,134.8902458,138.2676849,8034700,procter & gamble,PG,consumer goods,usa
2023-02-17 00:00:00-05:00,64.94000244,67.90000153,61.50999832,65.19999695,23252200,coinbase,COIN,cryptocurrency,usa
2023-02-17 00:00:00-05:00,208.0443389,209.4980199,206.9169959,207.9652252,993300,fedex,FDX,logistics,usa
2023-02-17 00:00:00-05:00,108.6586143,109.7067699,107.416359,109.6582413,2827700,3m,MMM,manufacturing,usa
2023-02-17 00:00:00-05:00,21.01695199,21.17141726,20.59217156,21.0362606,2813900,nordstrom,JWN,retail,usa
2023-02-17 00:00:00-05:00,16.75,17.04000092,16.69000053,17.04000092,2060700,philips,PHG,technology,netherlands
2023-02-17 00:00:00-05:00,43.40583392,43.44482501,42.49931158,43.07441711,2067700,foot locker,FL,footwear,usa
2023-02-21 00:00:00-05:00,13.22000027,13.39999962,12.68999958,13.25,13366500,peloton,PTON,fitness,usa
2023-02-21 00:00:00-05:00,342.8500061,344.1300049,336.4200134,337.5,5710300,netflix,NFLX,entertainment,usa
2023-02-21 00:00:00-05:00,498.8350976,501.9925169,494.5820015,499.7514343,1811800,costco,COST,retail,usa
2023-02-21 00:00:00-05:00,95.33999634,95.61000061,94.26999664,94.58000183,56580400,amazon,AMZN,e-commerce,usa
2023-02-21 00:00:00-05:00,149.7902603,150.8872657,148.00515,148.0749512,58867200,apple,AAPL,technology,usa
2023-02-21 00:00:00-05:00,122.1165728,122.8297791,119.838283,119.9571457,5110300,nike,NKE,apparel,usa
2023-02-21 00:00:00-05:00,166.9486626,168.3963663,163.6494706,163.6987152,4133600,target,TGT,retail,usa
2023-02-21 00:00:00-05:00,93,93.09999847,91.72000122,91.79000092,33629300,google,GOOGL,technology,usa
2023-02-21 00:00:00-05:00,121.1100006,123.7799988,119.2600021,120.3499985,1731500,spotify,SPOT,music,usa
2023-02-21 00:00:00-05:00,74.01999664,75.15000153,72.26999664,72.47000122,2884900,zoom video communications,ZM,technology,usa
2023-02-21 00:00:00-05:00,103.5500031,103.7300034,101.8300018,102.0899963,10648200,the walt disney company,DIS,entertainment,usa
2023-02-21 00:00:00-05:00,39.31000137,40.02999878,37.43500137,37.56000137,16504300,roblox,RBLX,gaming,usa
2023-02-21 00:00:00-05:00,9.989999771,10.01000023,9.909999847,10.01000023,989500,nintendo,NTDOY,gaming,japan
2023-02-21 00:00:00-05:00,37.82056209,38.01016248,36.74282398,37.02223587,7276600,delta air lines,DAL,aviation,usa
2023-02-21 00:00:00-05:00,253.3884153,254.3940927,250.5108124,251.5861816,28397400,microsoft,MSFT,technology,usa
2023-02-21 00:00:00-05:00,34.2647943,34.40252184,33.05475096,33.21215439,6613300,southwest airlines,LUV,aviation,usa
2023-02-21 00:00:00-05:00,15.30809877,15.30809877,14.28427742,14.32365513,3485200,american eagle outfitters,AEO,apparel,usa
2023-02-21 00:00:00-05:00,204.9900055,209.7100067,197.2200012,197.3699951,180018600,tesla,TSLA,automotive,usa
2023-02-21 00:00:00-05:00,104.4204584,104.8658507,103.6385413,103.7078247,5438000,starbucks,SBUX,food & beverage,usa
2023-02-21 00:00:00-05:00,209.9253173,214.8635629,206.1066685,206.4765472,41001500,nvidia,NVDA,technology,usa
2023-02-21 00:00:00-05:00,163.7400055,164.5099945,161.4499969,161.6199951,5210800,salesforce / slack,CRM,technology,usa
2023-02-21 00:00:00-05:00,26.03000069,26.28000069,25.86000061,25.89999962,2141300,honda,HMC,automotive,japan
2023-02-21 00:00:00-05:00,72.96951391,73.78906504,72.96951391,73.32498169,4098100,colgate palmolive,CL,consumer goods,usa
2023-02-21 00:00:00-05:00,239.079933,240.6353515,236.1474028,238.6638184,1646800,hershey company,HSY,food & beverage,usa
2023-02-21 00:00:00-05:00,5.529008451,5.557606515,5.509942924,5.51947546,381900,porsche,POAHY,automotive,germany
2023-02-21 00:00:00-05:00,1611.75,1611.75,1565.780029,1569.26001,272200,chipotle,CMG,food,usa
2023-02-21 00:00:00-05:00,97.71369934,97.71369934,97.71369934,97.71369934,0,bmw group,BAMXF,automotive,germany
2023-02-21 00:00:00-05:00,24,24.62999916,23.79999924,24.45000076,10432600,pinterest,PINS,social media,usa
2023-02-21 00:00:00-05:00,56.61999893,56.91999817,54.75,54.77999878,1195600,logitech,LOGI,technology,switzerland
2023-02-21 00:00:00-05:00,42.13000107,42.84999847,41.13999939,41.41999817,24483300,shopify,SHOP,e-commerce,canada
2023-02-21 00:00:00-05:00,129,131.3399963,118.1900024,118.7200012,2611700,crocs,CROX,footwear,usa
2023-02-21 00:00:00-05:00,77.15000153,78.45999908,76.44999695,76.76999664,44045600,amd,AMD,technology,usa
2023-02-21 00:00:00-05:00,59.08337882,59.31974962,58.81745885,58.89624786,14278300,the coca-cola company,KO,food & beverage,usa
2023-02-21 00:00:00-05:00,73.49773832,73.76660031,72.60155192,73.17909241,337800,adidas,ADDYY,apparel,germany
2023-02-21 00:00:00-05:00,173.8773858,175.2475985,172.0901703,172.2490234,2713300,american express,AXP,finance,usa
2023-02-21 00:00:00-05:00,64.4236908,64.4236908,64.4236908,64.4236908,0,puma,PMMAF,apparel,germany
2023-02-21 00:00:00-05:00,219.3192158,221.5905073,219.1498669,219.7774506,7276100,visa,V,finance,usa
2023-02-21 00:00:00-05:00,350.7799988,353.25,345.6900024,346.7000122,3002700,adobe,ADBE,technology,usa
2023-02-21 00:00:00-05:00,73.08999634,74.48999786,71.91999817,71.94999695,7855200,block,SQ,financial services,usa
2023-02-21 00:00:00-05:00,49.78185299,50.19077704,49.69422588,50.11288834,1491300,unilever,UL,consumer goods,netherlands
2023-02-21 00:00:00-05:00,49.9531293,50.00238228,48.8793979,48.94835281,25100500,cisco,CSCO,technology,usa
2023-02-21 00:00:00-05:00,138.6423022,139.2828356,136.7305359,137.5977325,9996300,jpmorgan chase & co,JPM,finance,usa
2023-02-21 00:00:00-05:00,170.7793444,171.6328448,169.9556161,170.1144104,104500,lvmh,LVMUY,luxury goods,france
2023-02-21 00:00:00-05:00,129.7700043,132.8500061,128.1450043,128.7799988,6618700,airbnb,ABNB,hospitality,usa
2023-02-21 00:00:00-05:00,169.4043789,170.9222315,168.5016147,169.3250122,1817800,marriott,MAR,hospitality,usa
2023-02-21 00:00:00-05:00,4.28000021,4.329999924,4.28000021,4.28000021,118800,ubisoft,UBSFY,gaming,france
2023-02-21 00:00:00-05:00,25.29000092,25.66500092,25.06999969,25.52000046,2653500,zoominfo,ZI,technology,usa
2023-02-21 00:00:00-05:00,140.1600037,140.5800018,138.7299957,139.1799927,324000,toyota,TM,automotive,japan
2023-02-21 00:00:00-05:00,144.1355785,145.2621099,143.4676399,143.6371155,1202600,hilton,HLT,hospitality,usa
2023-02-21 00:00:00-05:00,264.9061353,265.8406519,263.2534618,264.1781616,2824300,mcdonald's,MCD,food,usa
2023-02-21 00:00:00-05:00,299.2738544,301.6833464,288.9699507,289.4302979,10891800,the home depot,HD,retail,usa
2023-02-21 00:00:00-05:00,355.686833,360.6817416,354.1215484,354.8892212,2730900,mastercard,MA,finance,usa
